North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 03:30:00 ;A+;192;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 03:45:00 ;A+;180;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 04:00:00 ;A+;192;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 04:15:00 ;A+;192;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 04:30:00 ;A+;192;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 04:45:00 ;A+;216;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 05:00:00 ;A+;216;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 05:15:00 ;A+;276;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 05:30:00 ;A+;288;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 05:45:00 ;A+;276;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 06:00:00 ;A+;288;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 06:15:00 ;A+;288;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 06:30:00 ;A+;288;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 06:45:00 ;A+;288;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 07:00:00 ;A+;288;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 07:15:00 ;A+;288;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 07:30:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 07:45:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 08:00:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 08:15:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 08:30:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 08:45:00 ;A+;336;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 09:00:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;03.12.2020 09:15:00 ;A+;336;kW;0
